ImageId,EncodedPixels
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,113853 6 114371 10 114890 12 115409 13 115929 14 116448 15 116967 16 117486 17 118006 17 118525 18 119045 17 119565 17 120085 16 120605 15 121126 13 121650 7 122172 4 122692 7 123211 10 123730 12 124250 12 124770 11 125291 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,128935 6 129451 12 129970 14 130488 16 131007 18 131526 19 132045 20 132565 20 133085 21 133605 21 134125 21 134645 22 135166 22 135689 21 136212 18 136733 1 136735 16 137259 12 137781 9 138303 6 138826 1
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,28581 4 29099 8 29618 10 30136 13 30655 15 31175 18 31694 20 32213 22 32731 24 33251 23 33770 23 34290 22 34811 20 35331 19 35852 17 36373 14 36894 10 37416 5
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,165336 6 165855 11 166374 13 166893 15 167412 17 167932 17 168452 17 168972 17 169492 17 170012 17 170533 16 171053 15 171574 14 172095 12 172616 10 173138 7 173659 4
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,146634 2 147150 10 147669 11 148187 14 148706 15 149225 16 149744 17 150263 18 150783 18 151303 18 151822 19 152341 20 152861 20 153381 20 153901 20 154421 20 154941 19 155461 19 155982 17 156503 15 157024 12
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,57710 11 58228 13 58747 14 59265 16 59784 17 60304 17 60824 17 61344 17 61863 18 62384 17 62904 17 63424 17 63945 16 64466 15 64987 14 65507 13 66028 11 66549 9 67070 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,109198 3 109714 7 110232 9 110750 11 111270 11 111789 12 112309 12 112828 13 113347 14 113866 15 114386 15 114905 16 115425 16 115945 16 116465 16 116985 16 117505 16 118025 16 118546 15 119068 13 119590 10
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,48348 3 48353 2 48868 11 49388 12 49908 13 50428 13 50948 13 51468 13 51987 14 52507 14 53027 14 53547 14 54067 14 54587 14 55107 14 55627 14 56147 14 56668 13 57189 12
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,165874 3 166394 4 166913 5 167433 5 167952 6 168472 6 168992 5 169514 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,127397 4 127916 5 128434 7 128953 8 129472 9 129991 10 130510 11 131030 11 131549 12 132069 12 132589 12 133109 12 133629 12 134149 12 134670 11 135190 11 135710 11 136230 11 136751 10 137274 7 137796 5 138318 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,177304 5 177823 7 178342 8 178862 9 178873 2 179382 15 179902 16 180422 17 180943 16
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,76438 2 76954 7 77473 8 77992 9 78512 9 79032 9 79551 10 80071 10 80591 10 81111 10 81631 10 82151 10 82671 10 83192 9 83712 9 84233 8 84754 7 85277 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,41074 4 41593 6 42112 7 42632 7 43151 7 43671 6 44191 4
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,518 2 1036 5 1555 6 2075 6 2595 6 3114 7 3634 7 4154 7 4675 6 5196 5 5717 4 6239 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,11438 3 11956 5 12476 5 12995 6 13515 6 14034 7 14555 6 15075 6 15595 6 16115 6 16636 5 17156 5 17677 4 18198 3 18719 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,28599 1 29118 3 29637 4 30156 5 30676 5 31196 5 31716 5 32237 4 32758 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34321 2 34581 3 34841 4 35101 5 35361 6 35621 7 35881 8 36141 8 36401 9 36661 9 36921 10 37181 10 37441 9 37701 9 37961 8 38221 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63701 1 63961 2 64221 3 64481 3 64741 3 65001 4 65261 4 65521 4 65781 4 66041 5 66301 5 66561 5 66821 5 67081 4 67341 4 67602 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,20811 1 21069 5 21328 7 21588 8 21847 9 22107 9 22366 10 22625 11 22885 11 23145 11 23405 10 23665 10 23925 9 24186 7 24448 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62936 1 63194 12 63453 13 63711 15 63971 15 64230 17 64489 18 64749 19 65008 20 65268 21 65528 23 65788 23 66048 22 66307 22 66567 22 66827 22 67088 21 67348 21 67609 20 67869 19 68129 19 68390 18 68652 15 68916 10 69179 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58261 5 58520 7 58778 10 59036 13 59294 15 59553 16 59812 17 60072 17 60332 17 60592 17 60852 16 61113 15 61373 15 61634 13 61895 12 62156 11 62417 10 62677 9 62937 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,26261 4 26521 5 26781 6 27041 6 27301 10 27561 10 27821 11 28081 11 28346 7 28605 4 28610 3 28866 1 28869 4 29129 4 29135 1 29389 9 29650 8 29910 8 30171 8 30432 8 30693 7 30954 6 31214 6 31474 5 31734 4 31739 3 31994 9 32254 9 32514 8 32774 7 33035 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14584 6 14842 9 15099 13 15358 14 15616 16 15876 16 16135 16 16395 16 16655 15 16915 14 17175 13 17436 11 17697 8 17958 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,30181 2 30441 2 30700 3 30705 3 30960 9 31222 6 31479 9 31742 5 32003 3 32263 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,39539 4 39797 11 40056 13 40315 16 40575 16 40835 17 41096 16 41357 15 41618 14 41879 13 42139 13 42400 12 42661 10 42922 9 43183 7 43445 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55658 3 55917 4 56177 4 56438 3 56699 2 56959 2 57213 8 57473 8 57733 7 57993 7 58253 6 58514 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35389 3 35647 6 35906 8 36165 9 36425 9 36685 9 36945 8 37205 8 37465 7 37725 6 37986 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,65551 4 65811 7 66070 10 66330 11 66590 11 66851 11 67111 11 67372 10 67633 9 67893 8 68155 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,24477 2 24737 3 24994 7 25254 6 25514 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,83510 1 83758 7 83769 2 84016 15 84275 16 84535 16 84794 18 85054 19 85314 20 85574 20 85834 20 86094 21 86355 20 86615 20 86876 20 87136 20 87397 19 87659 18 87922 15 88184 13 88445 12 88706 10 88967 9 89228 7 89489 6 89751 4 90011 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25529 4 25789 5 26050 4 26310 4 26570 4 26830 4 27090 3 27348 5 27608 5 27867 5 28126 5 28375 1 28382 8 28632 16 28891 16 29150 16 29409 15 29669 10 29929 7 30187 7 30447 6 30708 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74919 9 75178 10 75437 11 75696 12 75955 13 76215 13 76475 13 76735 13 76995 13 77255 13 77516 8 77777 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52829 4 53086 10 53344 12 53602 15 53862 15 54121 16 54381 16 54641 15 54901 14 55162 10 55424 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,66610 5 66868 9 67127 11 67386 14 67645 17 67905 17 68165 18 68424 19 68684 19 68943 20 69204 19 69464 18 69725 16 69986 14 70247 11 70511 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19549 8 19807 12 20067 13 20326 14 20586 14 20846 14 21106 14 21367 12 21627 12 21887 11 22148 9 22409 5 22671 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74671 5 74928 9 75188 10 75448 10 75708 10 75968 10 76228 10 76488 11 76748 10 77008 10 77268 10 77531 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8110 1 8368 8 8627 10 8887 10 9147 11 9407 11 9667 12 9927 12 10188 10 10449 9 10710 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31772 7 32031 9 32291 10 32550 11 32810 11 33070 11 33331 10 33591 10 33851 10 34112 8 34373 7 34634 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47633 7 47892 9 48152 10 48411 12 48671 12 48930 14 49190 14 49450 14 49710 14 49970 13 50230 13 50490 12 50750 12 51011 10 51271 10 51531 9 51791 8 52053 6 52315 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62197 8 62453 14 62712 16 62971 18 63231 19 63491 19 63751 20 64011 20 64272 20 64532 20 64793 19 65054 18 65315 17 65576 16 65838 13 66099 12 66360 10 66623 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,82480 3 82736 8 82993 11 83251 13 83511 12 83771 12 84031 12 84291 12 84551 11 84812 10 85073 8 85334 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,23978 3 24237 6 24498 5 24758 4 25015 7 25275 6 25536 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15400 1 15658 3 15917 4 16176 5 16435 6 16694 7 16954 7 17214 7 17474 7 17734 7 17995 6 18255 6 18516 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1887 5 2146 7 2405 8 2664 9 2923 11 3182 12 3441 12 3700 13 3959 14 4218 15 4477 16 4737 16 4996 17 5256 16 5516 16 5776 16 6036 16 6296 17 6556 18 6817 18 7078 17 7339 16 7599 16 7860 15 8121 14 8383 11 8645 8 8906 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,11765 3 12021 11 12279 15 12537 18 12797 19 13057 19 13317 19 13577 19 13837 19 14098 17 14358 17 14620 14 14882 12 15143 10 15407 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75471 1 75726 10 75739 1 75983 21 76241 24 76501 24 76760 26 77019 27 77279 27 77539 27 77798 28 78058 28 78317 29 78577 28 78837 28 79098 26 79358 8 79370 13 79631 11 79891 10 80152 8 80411 5 80670 7 80930 7 81190 7 81450 7 81712 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28401 5 28659 8 28919 9 29179 9 29438 10 29698 10 29958 10 30219 8 30479 8 30741 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15401 6 15661 10 15921 10 16181 13 16441 14 16701 16 16961 16 17221 17 17481 18 17741 18 18001 17 18261 17 18521 1 18523 14 18788 9 19051 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,20085 3 20343 6 20603 7 20862 8 21122 9 21381 10 21641 11 21901 11 22161 11 22421 11 22681 10 22942 8 23206 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36987 8 37246 11 37505 14 37765 16 38025 17 38285 18 38545 20 38805 20 39066 20 39326 21 39587 20 39848 19 40109 18 40370 16 40631 15 40893 12 41155 9 41418 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,49737 5 49995 8 50254 10 50513 11 50773 11 51033 12 51292 13 51552 13 51813 12 52073 10 52334 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32059 1 32317 6 32576 7 32834 10 33092 12 33348 16 33605 18 33864 19 34123 20 34383 19 34643 19 34904 17 35169 1 35173 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,16462 7 16721 9 16980 11 17239 12 17499 12 17759 12 18018 13 18278 13 18538 13 18799 12 19060 11 19320 11 19581 9 19842 6 20104 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28426 1 28682 9 28941 10 29201 11 29460 12 29720 11 29980 11 30241 9 30502 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47414 1 47670 8 47928 14 48187 16 48446 18 48705 19 48965 19 49225 19 49485 18 49746 16 50007 13 50268 9 50530 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28178 1 28437 2 28696 4 28954 10 29213 17 29472 17 29731 18 29991 17 30251 17 30511 17 30770 18 31030 18 31290 17 31551 16 31812 13 32074 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44298 6 44556 10 44814 13 45073 15 45332 15 45592 15 45852 14 46112 13 46372 12 46632 10 46893 7 47154 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52613 4 52871 8 53131 12 53390 16 53651 16 53911 16 54172 14 54433 14 54694 13 54955 10 55217 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79395 5 79654 7 79913 8 80173 8 80433 8 80694 7 80954 7 81216 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,38059 3 38317 7 38576 9 38835 11 39095 12 39354 14 39614 15 39874 15 40134 16 40394 16 40654 16 40915 15 41175 16 41435 16 41696 15 41956 15 42217 13 42477 13 42738 12 42998 11 43259 9 43521 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,64578 6 64836 12 65095 15 65355 16 65614 17 65874 18 66134 18 66394 18 66654 18 66915 17 67176 15 67437 14 67699 10 67960 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75501 6 75759 8 76018 10 76278 10 76537 10 76796 11 77056 11 77316 11 77576 10 77837 8 78098 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,27401 4 27660 6 27919 8 28179 9 28439 10 28700 10 28964 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9983 10 10241 15 10500 16 10759 18 11019 18 11280 17 11540 15 11801 13 12062 9 12324 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25590 3 25848 8 26106 11 26365 13 26624 14 26883 16 27142 17 27405 14 27666 13 27927 11 28188 8 28449 6 28710 2 28970 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53929 12 54189 13 54448 15 54708 15 54968 15 55229 13 55490 11 55752 6 56014 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45875 6 46134 8 46393 10 46653 10 46913 10 47174 9 47434 9 47695 8 47957 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8700 3 8958 7 9217 9 9476 11 9736 11 9996 12 10256 12 10516 13 10777 12 11037 12 11299 10 11561 9 11823 9 12088 5 12348 5 12609 5 12871 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,118 12 377 13 638 11 900 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15206 2 15465 5 15723 8 15983 9 16242 11 16502 12 16762 12 17021 14 17281 14 17541 14 17801 13 18062 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,27686 4 27945 6 28205 6 28464 8 28720 13 28979 14 29239 15 29498 16 29759 15 30020 13 30282 11 30542 11 30802 11 31061 13 31321 13 31580 15 31840 17 32099 19 32359 20 32619 6 32626 13 32879 6 32886 11 33140 5 33146 10 33401 4 33406 6 33662 3 33666 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53431 6 53688 10 53947 11 54206 12 54465 15 54725 15 54983 18 55242 19 55501 20 55761 18 56021 17 56281 16 56542 14 56802 14 57063 12 57324 9 57585 7 57847 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,46927 5 47187 5 47446 6 47706 6 47966 6 48226 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44339 1 44596 5 44854 7 45112 9 45371 10 45630 11 45889 11 46148 12 46408 11 46667 12 46932 6 47192 5 47452 4 47712 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37055 2 37314 5 37573 7 37833 7 38094 6 38355 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79701 8 79959 11 80217 14 80476 16 80735 18 80994 19 81253 20 81513 20 81773 20 82033 20 82293 20 82553 19 82813 19 83074 17 83335 15 83597 12 83860 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,67997 2 68256 5 68515 6 68775 8 69035 9 69295 9 69555 9 69815 9 70075 9 70335 8 70595 8 70856 6 71116 6 71377 5 71637 5 71898 4 72159 3 72421 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9760 1 10017 8 10276 12 10535 16 10795 23 11055 25 11315 25 11576 25 11837 24 12100 20 12362 17 12625 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25624 2 25883 5 26135 4 26143 6 26395 5 26403 7 26654 7 26663 8 26914 7 26923 9 27174 19 27435 18 27696 18 27960 14 28220 14 28480 14 28741 13 29001 13 29264 9 29524 9 29783 9 30047 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52926 1 53182 5 53440 7 53699 8 53960 7 54220 7 54480 7 54740 7 55001 6 55261 6 55525 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,69304 1 69564 2 69824 4 70084 6 70343 9 70603 10 70862 12 71122 12 71382 12 71642 12 71902 11 72162 11 72422 10 72682 10 72943 8 73205 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,13666 4 13924 8 14183 12 14443 14 14703 16 14963 17 15223 17 15484 17 15746 15 16008 13 16270 11 16531 10 16793 7 17055 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,73216 5 73473 10 73731 13 73989 15 74248 17 74507 18 74766 19 75025 20 75285 20 75545 20 75804 21 76064 20 76324 19 76583 19 76844 17 77104 16 77364 15 77625 12 77886 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32388 6 32646 9 32906 9 33165 11 33425 11 33685 12 33945 12 34205 12 34465 12 34725 11 34986 8 35247 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52411 4 52668 8 52927 9 53187 9 53447 10 53707 10 53967 10 54227 10 54487 10 54747 10 55007 9 55267 9 55527 8 55788 6 56049 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58393 4 58651 8 58910 10 59171 9 59431 9 59691 9 59952 7 60213 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,46438 4 46698 5 46958 6 47217 7 47478 5 47738 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55285 7 55541 12 55799 14 55820 3 56058 15 56075 10 56317 29 56577 30 56837 29 57097 29 57360 25 57629 16 57889 14 58150 13 58413 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63086 3 63346 5 63606 5 63866 6 64126 6 64386 6 64646 6 64906 6 65166 6 65426 6 65678 14 65938 14 66198 14 66458 14 66718 14 66978 13 67238 9 67499 7 67760 5 68020 5 68281 4 68542 3 68804 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63083 3 63342 4 63601 5 63861 5 64120 6 64380 6 64640 6 64899 7 65159 7 65419 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,87263 8 87520 18 87779 22 88038 23 88298 24 88558 23 88818 23 89078 22 89339 20 89600 17 89862 13
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,64652 1 64912 4 65172 7 65432 7 65692 8 65952 8 66212 8 66472 8 66732 7 66991 8 67247 11 67506 12 67765 12 68025 12 68285 12 68545 11 68805 10 69065 10 69325 8 69587 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,42037 4 42291 10 42550 11 42808 13 43066 16 43324 18 43583 19 43843 19 44103 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,24608 11 24866 15 25125 20 25385 20 25646 18 25907 15 26169 11 26432 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44113 10 44363 19 44623 20 44884 19 45145 19 45406 18 45667 16 45926 16 46187 15 46447 15 46707 15 46968 14 47228 14 47488 14 47748 9 47759 3 48009 7 48270 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,689 2 948 4 1207 5 1466 7 1726 6 1986 6 2246 6 2507 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9013 3 9271 9 9530 12 9790 13 10049 15 10309 16 10569 23 10829 25 11089 25 11350 24 11626 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,59451 3 59710 5 59970 4 60229 5 60490 5 60750 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58420 5 58677 8 58936 10 59196 11 59455 13 59716 13 59976 14 60236 14 60496 15 60757 14 61017 14 61277 14 61538 13 61798 13 62059 12 62319 11 62580 9 62842 7 63104 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,41781 3 42041 5 42301 6 42561 7 42821 7 43082 5 43342 5 43602 4 43862 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45424 1 45683 4 45942 6 46202 6 46462 7 46722 7 46982 6 47242 6 47502 5 47762 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,69869 9 70126 13 70384 16 70642 19 70901 20 71160 21 71419 21 71679 20 71939 19 72200 17 72460 15 72721 13 72984 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19433 4 19690 7 19948 9 20207 10 20466 11 20725 11 20985 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34527 3 34786 4 35045 5 35304 6 35562 8 35820 11 36078 14 36336 16 36594 18 36853 20 37111 23 37371 24 37630 25 37889 25 38149 24 38408 23 38668 21 38927 21 39187 19 39447 16 39708 11 39969 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19437 2 19697 2 19957 2 20217 2 20477 7 20736 8 20992 12 21245 19 21506 18 21767 17 22028 17 22289 16 22548 16 22807 17 23065 19 23324 19 23584 19 23844 18 24104 16 24366 13 24628 8 24893 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,24895 4 25154 8 25414 9 25673 10 25933 11 26192 12 26452 12 26712 11 26972 11 27233 9 27493 7 27756 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,202 6 458 12 716 15 975 16 1234 18 1494 18 1754 18 2014 18 2274 17 2534 16 2795 14 3056 12 3318 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19179 6 19439 6 19699 7 19959 6 20219 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75088 8 75345 13 75603 16 75861 18 76119 20 76379 19 76638 19 76898 18 77159 13 77420 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10610 4 10869 7 11128 9 11387 11 11647 12 11906 14 12165 16 12425 16 12685 17 12945 18 13205 18 13465 19 13726 18 13986 18 14247 17 14508 15 14770 12 15032 9 15296 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34270 5 34530 6 34790 7 35050 8 35310 9 35570 11 35831 9 36092 8 36352 8 36612 7 36873 5 37134 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,43645 5 43902 9 44161 10 44420 12 44679 13 44938 15 45197 16 45457 15 45716 15 45976 14 46235 14 46495 14 46754 15 47013 16 47272 17 47532 16 47791 17 48051 16 48311 16 48571 15 48832 12 49093 10 49354 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31160 4 31418 7 31677 9 31937 10 32196 12 32456 13 32715 14 32975 15 33235 15 33495 15 33755 15 34014 16 34275 15 34536 13 34797 11 35058 7 35319 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,221 4 479 7 739 8 999 8 1259 8 1519 8 1779 8 2039 8 2300 7 2561 5 2822 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36105 3 36364 4 36623 5 36883 5 37144 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63152 4 63410 8 63669 10 63928 12 64186 14 64445 15 64705 15 64964 16 65224 15 65484 15 65744 13 66005 10 66267 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,77453 5 77712 7 77971 8 78230 10 78489 11 78749 11 79009 11 79269 11 79529 11 79789 11 80050 10 80311 9 80571 9 80832 7 81093 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,230 10 489 12 750 11 1011 10 1271 10 1531 10 1792 8 2053 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,40545 3 40802 7 41058 11 41316 13 41575 14 41835 14 42095 14 42355 14 42615 13 42875 13 43135 13 43396 12 43656 11 43918 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25991 5 26246 11 26504 14 26763 15 27022 15 27281 16 27540 16 27799 16 28058 16 28318 15 28578 14 28838 12 29099 10 29360 8 29622 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,29882 6 30142 7 30401 10 30661 11 30921 11 31181 11 31441 11 31701 11 31961 11 32221 11 32481 10 32741 10 33001 10 33261 9 33521 9 33781 8 34041 8 34301 8 34561 7 34822 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,4924 10 5182 12 5441 13 5700 15 5960 16 6220 16 6481 12 6742 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,13244 8 13503 11 13762 14 14022 15 14282 17 14542 17 14802 19 15063 18 15323 18 15584 17 15845 16 16105 16 16366 15 16627 14 16888 13 17149 12 17409 12 17670 11 17931 10 18192 9 18454 7 18718 2
